seq1_accession;seq1_variante;seq1_pais;seq1_estado;seq1_tamanho;seq1_spike_tamanho;seq1_data_coleta;seq2_accession;seq2_variante;seq2_pais;seq2_estado;seq2_tamanho;seq2_spike_tamanho;seq2_data_coleta;grupo;completa_total_score;completa_matches;completa_mismatches;completa_gap_openings;completa_gap_extentions;spike_total_score;spike_matches;spike_mismatches;spike_gap_openings;spike_gap_extentions
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK385946.1;B.1.617.2;USA;;29866;3816;44410;intra-delta;29663;29783;35;1;6;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP143202.1;B.1.617.2;USA;;29839;3816;44449;intra-delta;29653;29770;34;1;6;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM524909.1;B.1.617.2;USA;;29810;3816;44511;intra-delta;29712;29766;18;0;0;3796;3811;5;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM245956.1;B.1.617.2;USA;;29814;3816;44508;intra-delta;29781;29802;7;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244619.1;B.1.617.2;USA;;29822;3816;44509;intra-delta;29777;29801;8;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP299883.1;B.1.617.2;USA;;29830;3816;44388;intra-delta;29732;29786;15;1;3;3800;3812;4;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OL924833.1;B.1.617.2;USA;;29812;3816;44497;intra-delta;29765;29786;7;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK652202.1;B.1.617.2;USA;;29839;3816;44442;intra-delta;29635;29758;33;2;9;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP143434.1;B.1.617.2;USA;;29833;3816;44439;intra-delta;29752;29791;13;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP220871.1;B.1.617.2;USA;;29831;3816;44496;intra-delta;29768;29795;9;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK657000.1;B.1.617.2;USA;;29865;3816;44446;intra-delta;29678;29786;31;1;6;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP397072.1;B.1.617.2;USA;;29811;3816;44432;intra-delta;29741;29777;12;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244624.1;B.1.617.2;USA;;29833;3816;44509;intra-delta;29792;29807;5;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246028.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29758;29794;12;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244757.1;B.1.617.2;USA;;29837;3816;44509;intra-delta;29781;29802;7;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246049.1;B.1.617.2;USA;;29835;3816;44508;intra-delta;29777;29801;8;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244701.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29789;29804;5;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP142907.1;B.1.617.2;USA;;29833;3816;44428;intra-delta;29756;29792;12;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK383519.1;B.1.617.2;USA;;29867;3816;44407;intra-delta;29683;29788;30;1;6;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP397330.1;B.1.617.2;USA;;29883;3816;44424;intra-delta;29750;29801;17;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OL955122.1;B.1.617.2;USA;;29807;3816;44502;intra-delta;29681;29765;28;0;0;3788;3809;7;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244612.1;B.1.617.2;USA;;29827;3816;44510;intra-delta;29769;29799;10;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246166.1;B.1.617.2;USA;;29814;3816;44516;intra-delta;29777;29801;8;0;0;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246034.1;B.1.617.2;USA;;29822;3816;44508;intra-delta;29785;29803;6;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK658366.1;B.1.617.2;USA;;29866;3816;44440;intra-delta;29683;29788;30;1;6;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OL541835.1;B.1.617.2;USA;;29805;3822;44457;intra-delta;29643;29763;30;2;12;3801;3816;0;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246133.1;B.1.617.2;USA;;29833;3816;44515;intra-delta;29794;29812;6;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM153467.1;B.1.617.2;USA;;29862;3816;44389;intra-delta;29766;29805;13;0;0;3800;3812;4;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK158384.1;B.1.617.2;USA;;29816;3816;44428;intra-delta;29679;29781;29;1;6;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PP143706.1;B.1.617.2;USA;;29838;3816;44455;intra-delta;29645;29768;36;1;6;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP397426.1;B.1.617.2;USA;;29886;3816;44422;intra-delta;29766;29805;13;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK507706.1;B.1.617.2;USA;;29886;3816;44419;intra-delta;29667;29784;34;1;6;3800;3812;4;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK652281.1;B.1.617.2;USA;;29863;3816;44446;intra-delta;29676;29784;31;1;6;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OK386497.1;B.1.617.2;USA;;29867;3816;44411;intra-delta;29679;29787;31;1;6;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM246500.1;B.1.617.2;USA;;29839;3816;44523;intra-delta;29643;29778;40;1;6;3804;3813;3;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP397014.1;B.1.617.2;USA;;29873;3816;44424;intra-delta;29662;29776;27;1;15;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;MZ726510.1;B.1.617.2;USA;;29813;3816;44395;intra-delta;29680;29779;28;1;6;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM054471.1;B.1.617.2;USA;;29885;3816;44419;intra-delta;29766;29805;13;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244584.1;B.1.617.2;USA;;29814;3816;44509;intra-delta;29777;29801;8;0;0;3812;3815;1;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM244636.1;B.1.617.2;USA;;29814;3816;44510;intra-delta;29785;29803;6;0;0;3808;3814;2;0;0
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ577963.1;B.1.1.529;Brazil;;29903;3822;44762;inter-variantes;29559;29762;56;3;13;3749;3803;13;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ567389.1;B.1.1.529;Brazil;;29888;3816;44927;inter-variantes;29508;29747;56;5;28;3728;3797;13;2;12
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ567392.1;B.1.1.529;Brazil;;29903;3822;44927;inter-variantes;29559;29762;56;3;13;3749;3803;13;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ567494.1;B.1.1.529;Brazil;;29870;3807;44927;inter-variantes;29404;29718;67;7;46;3654;3777;24;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ281310.1;B.1.1.529;Brazil;;29894;3822;45108;inter-variantes;29545;29757;52;4;22;3753;3804;12;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ281378.1;B.1.1.529;Brazil;;29873;3810;45108;inter-variantes;29433;29726;62;7;43;3675;3783;21;3;18
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;PQ281386.1;B.1.1.529;Brazil;;29867;3804;45108;inter-variantes;29412;29720;62;8;49;3670;3781;17;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OR725981.1;B.1.1.529;Egypt;;29876;3813;44835;inter-variantes;29421;29723;68;6;40;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OR725982.1;B.1.1.529;Egypt;;29876;3813;44849;inter-variantes;29409;29720;71;6;40;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OR725983.1;B.1.1.529;Egypt;;29876;3813;44863;inter-variantes;29405;29719;72;6;40;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OR717328.1;B.1.1.529;Egypt;;29876;3813;44849;inter-variantes;29437;29727;64;6;40;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ954650.1;B.1.1.529;Russia;;29882;3813;44599;inter-variantes;29385;29720;68;9;52;3617;3773;25;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ052586.1;B.1.1.529;Nigeria;;29803;3807;44548;inter-variantes;29523;29741;49;5;28;3666;3780;21;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ059020.1;B.1.1.529;Russia;;29822;3822;44806;inter-variantes;29541;29744;56;3;13;3737;3800;16;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ059024.1;B.1.1.529;Russia;;29822;3822;44806;inter-variantes;29481;29729;71;3;13;3717;3795;21;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ059027.1;B.1.1.529;Russia;;29836;3822;44890;inter-variantes;29529;29741;59;3;13;3721;3796;20;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ059028.1;B.1.1.529;Russia;;29822;3822;44890;inter-variantes;29433;29717;83;3;13;3725;3797;19;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183419.1;B.1.1.529;Egypt;;29876;3813;44698;inter-variantes;29437;29727;64;6;40;3707;3791;16;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183425.1;B.1.1.529;Egypt;;29876;3813;44740;inter-variantes;29433;29726;65;6;40;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183428.1;B.1.1.529;Egypt;;29870;3807;44742;inter-variantes;29404;29718;67;7;46;3698;3788;13;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183433.1;B.1.1.529;Egypt;;29876;3813;44743;inter-variantes;29437;29727;64;6;40;3715;3793;14;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183435.1;B.1.1.529;Egypt;;29876;3813;44744;inter-variantes;29421;29723;68;6;40;3715;3793;14;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183436.1;B.1.1.529;Egypt;;29876;3813;44744;inter-variantes;29429;29725;66;6;40;3711;3792;15;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183440.1;B.1.1.529;Egypt;;29876;3813;44749;inter-variantes;29425;29724;67;6;40;3723;3795;12;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183447.1;B.1.1.529;Egypt;;29876;3813;44751;inter-variantes;29417;29722;69;6;40;3719;3794;13;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP183454.1;B.1.1.529;Egypt;;29867;3813;44728;inter-variantes;29399;29716;66;7;49;3715;3793;14;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OQ315917.1;B.1.1.529;USA;MT;29860;3807;44124;inter-variantes;29500;29745;58;5;28;3694;3787;14;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON637175.1;B.1.1.529;USA;SC;29814;3822;44576;inter-variantes;29525;29728;53;4;16;3721;3796;20;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON384194.1;B.1.1.529;USA;MP;29819;3813;44644;inter-variantes;29182;29661;109;10;61;3573;3762;36;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM396818.1;B.1.1.529;USA;NJ;29826;3819;44571;inter-variantes;29584;29763;45;4;16;3745;3802;11;2;9
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM332107.1;B.1.1.529;USA;NJ;29815;3822;44559;inter-variantes;29451;29729;59;7;40;3659;3785;22;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM297839.1;B.1.1.529;USA;TN;29819;3822;44558;inter-variantes;29553;29750;51;4;16;3725;3797;19;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM263440.1;B.1.1.529;USA;TN;29808;3801;44545;inter-variantes;29492;29734;62;4;22;3677;3779;22;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM196622.1;B.1.1.529;USA;NJ;29815;3819;44551;inter-variantes;29520;29741;56;5;19;3697;3790;23;2;9
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM098592.1;B.1.1.529;USA;TX;29817;3813;44549;inter-variantes;29492;29743;47;8;43;3649;3781;17;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM080504.1;B.1.1.529;USA;MN;29805;3807;44537;inter-variantes;29548;29745;48;5;19;3727;3793;14;2;9
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM080566.1;B.1.1.529;USA;MN;29803;3813;44537;inter-variantes;29438;29722;54;8;49;3645;3780;18;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM080680.1;B.1.1.529;USA;MN;29804;3807;44538;inter-variantes;29555;29746;46;5;19;3731;3794;13;2;9
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM080705.1;B.1.1.529;USA;MN;29806;3810;44538;inter-variantes;29566;29748;46;4;16;3731;3794;16;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM080710.1;B.1.1.529;USA;MN;29805;3810;44538;inter-variantes;29557;29745;48;4;16;3739;3796;14;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM038373.1;B.1.1.529;USA;MS;29804;3801;44546;inter-variantes;29536;29748;49;5;25;3709;3787;14;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM038376.1;B.1.1.529;USA;MS;29804;3807;44546;inter-variantes;29458;29733;58;7;40;3662;3779;22;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OL579980.1;B.1.1.529;USA;FL;29831;3822;44273;inter-variantes;29607;29754;39;2;12;3769;3808;8;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON189634.1;B.1.1.529;USA;;29804;3819;44584;inter-variantes;29388;29714;63;9;55;3638;3779;25;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313199.1;B.1.1.529;USA;;29811;3822;44610;inter-variantes;29426;29725;59;8;49;3675;3789;18;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON071365.1;B.1.1.529;USA;;29808;3822;44589;inter-variantes;29398;29718;63;9;52;3663;3786;21;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP879969.1;B.1.1.529;USA;;29805;3807;44853;inter-variantes;29407;29715;72;6;37;3694;3787;14;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP879987.1;B.1.1.529;USA;;29811;3813;44855;inter-variantes;29496;29738;55;5;31;3739;3799;8;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419356.1;B.1.1.529;USA;;29805;3822;44781;inter-variantes;29434;29718;69;5;31;3737;3800;16;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419299.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29476;29733;60;5;31;3731;3797;10;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON230413.1;B.1.1.529;USA;;29808;3813;44586;inter-variantes;29378;29713;68;9;52;3613;3772;26;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313287.1;B.1.1.529;USA;;29841;3819;44599;inter-variantes;29330;29716;71;9;73;3634;3778;26;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419274.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29468;29731;62;5;31;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313032.1;B.1.1.529;USA;;29826;3828;44602;inter-variantes;29501;29746;53;6;34;3716;3800;13;3;18
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP051818.1;B.1.1.529;USA;;29809;3822;44737;inter-variantes;29403;29717;65;7;49;3678;3789;18;3;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON071549.1;B.1.1.529;USA;;29806;3819;44620;inter-variantes;29403;29714;65;8;46;3642;3780;24;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM229419.1;B.1.1.529;USA;;29806;3804;44547;inter-variantes;29363;29713;66;10;61;3666;3780;18;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON305405.1;B.1.1.529;USA;;29808;3822;44588;inter-variantes;29390;29716;65;9;52;3659;3785;22;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON188712.1;B.1.1.529;USA;;29811;3813;44585;inter-variantes;29438;29728;56;8;49;3649;3781;17;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419315.1;B.1.1.529;USA;;29805;3807;44759;inter-variantes;29483;29734;53;6;37;3714;3792;9;3;21
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419363.1;B.1.1.529;USA;;29817;3822;44762;inter-variantes;29522;29746;53;5;25;3769;3808;8;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419272.1;B.1.1.529;USA;;29811;3813;44787;inter-variantes;29484;29735;58;5;31;3731;3797;10;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419393.1;B.1.1.529;USA;;29811;3813;44741;inter-variantes;29492;29737;56;5;31;3743;3800;7;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON230809.1;B.1.1.529;USA;;29807;3819;44585;inter-variantes;29424;29720;60;8;46;3646;3781;23;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON189849.1;B.1.1.529;USA;;29805;3822;44585;inter-variantes;29391;29714;64;9;52;3663;3786;21;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419385.1;B.1.1.529;USA;;29817;3813;44763;inter-variantes;29481;29738;55;6;37;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419426.1;B.1.1.529;USA;;29829;3822;44761;inter-variantes;29584;29763;48;3;13;3773;3809;7;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419435.1;B.1.1.529;USA;;29829;3822;44760;inter-variantes;29596;29766;45;3;13;3773;3809;7;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON787303.1;B.1.1.529;USA;;29811;3813;44687;inter-variantes;29472;29732;61;5;31;3703;3790;17;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON118867.1;B.1.1.529;USA;;29817;3822;44585;inter-variantes;29480;29740;50;8;43;3707;3797;10;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP929937.1;B.1.1.529;USA;;29837;3807;44566;inter-variantes;29504;29740;62;4;19;3694;3784;23;1;9
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP983736.1;B.1.1.529;USA;;29820;3822;44887;inter-variantes;29478;29735;67;4;22;3749;3803;13;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM294238.1;B.1.1.529;USA;;29806;3819;44550;inter-variantes;29415;29717;62;8;46;3654;3783;21;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313485.1;B.1.1.529;USA;;29805;3819;44598;inter-variantes;29377;29712;66;9;55;3642;3780;24;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON264105.1;B.1.1.529;USA;;29817;3828;44591;inter-variantes;29423;29725;65;7;43;3668;3788;25;3;18
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON188719.1;B.1.1.529;USA;;29817;3819;44587;inter-variantes;29443;29730;60;7;43;3650;3782;22;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OM390558.1;B.1.1.529;USA;;29814;3819;44551;inter-variantes;29403;29720;67;8;46;3634;3778;26;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419449.1;B.1.1.529;USA;;29811;3813;44760;inter-variantes;29464;29730;63;5;31;3691;3787;20;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON189200.1;B.1.1.529;USA;;29808;3822;44585;inter-variantes;29390;29716;65;9;52;3659;3785;22;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON068774.1;B.1.1.529;USA;;29808;3822;44608;inter-variantes;29480;29734;56;6;34;3749;3803;13;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON966040.1;B.1.1.529;USA;;29811;3822;44726;inter-variantes;29508;29741;52;5;31;3769;3808;8;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419335.1;B.1.1.529;USA;;29820;3822;44745;inter-variantes;29554;29754;48;4;22;3773;3809;7;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON305911.1;B.1.1.529;USA;;29817;3828;44598;inter-variantes;29467;29736;54;7;43;3724;3802;11;3;18
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON003813.1;B.1.1.529;USA;;29806;3822;44596;inter-variantes;29392;29715;64;9;52;3667;3787;20;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON068785.1;B.1.1.529;USA;;29805;3816;44591;inter-variantes;29428;29724;54;8;55;3677;3788;13;4;30
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON188726.1;B.1.1.529;USA;;29809;3813;44584;inter-variantes;29396;29716;66;8;49;3609;3771;27;5;33
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON800468.1;B.1.1.529;USA;;29811;3813;44708;inter-variantes;29468;29731;62;5;31;3731;3797;10;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313115.1;B.1.1.529;USA;;29804;3819;44599;inter-variantes;29478;29729;48;7;43;3698;3794;10;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON595182.1;B.1.1.529;USA;;29817;3822;44581;inter-variantes;29436;29729;61;8;43;3671;3788;19;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419340.1;B.1.1.529;USA;;29826;3822;44756;inter-variantes;29597;29764;44;3;13;3773;3809;7;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON118588.1;B.1.1.529;USA;;29814;3819;44584;inter-variantes;29415;29723;64;8;46;3670;3787;17;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON071109.1;B.1.1.529;USA;;29808;3819;44589;inter-variantes;29425;29724;57;8;52;3682;3790;14;4;27
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON188704.1;B.1.1.529;USA;;29806;3822;44585;inter-variantes;29388;29714;65;9;52;3659;3785;22;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419295.1;B.1.1.529;USA;;29808;3813;44744;inter-variantes;29457;29726;64;5;31;3727;3796;11;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP419438.1;B.1.1.529;USA;;29822;3816;44745;inter-variantes;29570;29758;46;4;19;3752;3803;7;2;12
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON594963.1;B.1.1.529;USA;;29810;3813;44680;inter-variantes;29523;29744;48;5;31;3719;3794;13;2;15
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;OP880133.1;B.1.1.529;USA;;29804;3822;44851;inter-variantes;29469;29726;60;5;31;3761;3806;10;1;6
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON313238.1;B.1.1.529;USA;;29820;3822;44610;inter-variantes;29488;29742;51;7;40;3687;3792;15;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON208913.1;B.1.1.529;USA;;29808;3822;44585;inter-variantes;29382;29714;67;9;52;3651;3783;24;4;24
OL966486.1;B.1.617.2;Bangladesh;;29818;3816;44392;ON226320.1;B.1.1.529;USA;;29806;3813;44587;inter-variantes;29399;29713;66;8;46;3613;3772;26;5;33
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL958479.1;B.1.617.2;Bangladesh;;29814;3816;44387;intra-delta;29599;29769;45;3;13;3785;3812;4;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OK189643.1;B.1.617.2;India;;29886;3822;44449;intra-delta;29710;29842;44;0;0;3810;3819;3;0;0
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL533312.1;B.1.617.2;USA;ND;29894;3816;44401;intra-delta;29702;29851;43;2;7;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OK190314.1;B.1.617.2;USA;FL;29820;3816;44417;intra-delta;29628;29777;43;2;7;3777;3810;6;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL929501.1;B.1.617.2;USA;UT;29809;3816;44517;intra-delta;29658;29780;29;3;13;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;MZ996543.1;B.1.617.2;USA;IL;29824;3816;44404;intra-delta;29632;29781;43;2;7;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;MZ979005.1;B.1.617.2;USA;FL;29820;3816;44401;intra-delta;29632;29778;42;2;7;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OK396712.1;B.1.617.2;USA;MD;29834;3816;44461;intra-delta;29642;29791;43;2;7;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL532798.1;B.1.617.2;USA;FL;29894;3816;44396;intra-delta;29698;29850;44;2;7;3773;3809;7;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL416456.1;B.1.617.2;USA;FL;29825;3816;44381;intra-delta;29637;29783;42;2;7;3781;3811;5;1;6
OK104624.1;B.1.617.2;Egypt;;29903;3822;44441;OL535485.1;B.1.617.2;USA;IN;29872;3816;44416;intra-delta;29629;29829;43;3;31;3781;3811;5;1;6
